STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20150101,493,-9999,509,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20150201,74,-9999,77,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20150301,231,-9999,856,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20150401,587,-9999,775,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20150501,145,-9999,162,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYWC0003,WHITE PLAINS 3.1 NNW NY US,71,41.0639,-73.7722,20150601,132,-9999,311,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0029,CLAYTON 1.4 NW NJ US,41.8,39.6764,-75.0974,20150101,536,-9999,1325,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0029,CLAYTON 1.4 NW NJ US,41.8,39.6764,-75.0974,20150201,318,-9999,628,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0029,CLAYTON 1.4 NW NJ US,41.8,39.6764,-75.0974,20150301,218,-9999,1432,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0029,CLAYTON 1.4 NW NJ US,41.8,39.6764,-75.0974,20150401,229,-9999,849,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0029,CLAYTON 1.4 NW NJ US,41.8,39.6764,-75.0974,20150501,79,-9999,314,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0029,CLAYTON 1.4 NW NJ US,41.8,39.6764,-75.0974,20150601,546,-9999,2674,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20150101,406,-9999,1073,178,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20150201,203,-9999,503,165,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20150301,206,-9999,942,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20150401,297,-9999,641,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20150501,91,-9999,167,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0030,OAKLAND 1.0 ESE NJ US,109.4,41.0253,-74.2236,20150601,262,-9999,1507,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCD0010,UPPER DEERFIELD TWP 1.9 E NJ US,36.3,39.4909,-75.1803,20150101,503,51,1407,38,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCD0010,UPPER DEERFIELD TWP 1.9 E NJ US,36.3,39.4909,-75.1803,20150201,196,163,466,188,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCD0010,UPPER DEERFIELD TWP 1.9 E NJ US,36.3,39.4909,-75.1803,20150301,191,-9999,359,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCD0010,UPPER DEERFIELD TWP 1.9 E NJ US,36.3,39.4909,-75.1803,20150401,378,-9999,551,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCD0010,UPPER DEERFIELD TWP 1.9 E NJ US,36.3,39.4909,-75.1803,20150501,18,-9999,18,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCD0010,UPPER DEERFIELD TWP 1.9 E NJ US,36.3,39.4909,-75.1803,20150601,775,-9999,2806,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0002,SADDLE BROOK TWP 0.6 E NJ US,16.8,40.9027,-74.0834,20150101,470,107,1268,289,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0002,SADDLE BROOK TWP 0.6 E NJ US,16.8,40.9027,-74.0834,20150201,436,127,874,335,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0002,SADDLE BROOK TWP 0.6 E NJ US,16.8,40.9027,-74.0834,20150301,292,81,1405,323,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0002,SADDLE BROOK TWP 0.6 E NJ US,16.8,40.9027,-74.0834,20150401,630,0,856,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0002,SADDLE BROOK TWP 0.6 E NJ US,16.8,40.9027,-74.0834,20150501,124,-9999,241,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0002,SADDLE BROOK TWP 0.6 E NJ US,16.8,40.9027,-74.0834,20150601,584,-9999,1914,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0003,TENAFLY 1.3 W NJ US,21.6,40.9147,-73.9775,20150101,360,140,793,368,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0003,TENAFLY 1.3 W NJ US,21.6,40.9147,-73.9775,20150201,409,356,674,358,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0003,TENAFLY 1.3 W NJ US,21.6,40.9147,-73.9775,20150301,183,432,1173,411,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0003,TENAFLY 1.3 W NJ US,21.6,40.9147,-73.9775,20150401,663,-9999,854,3,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0003,TENAFLY 1.3 W NJ US,21.6,40.9147,-73.9775,20150501,112,-9999,268,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0003,TENAFLY 1.3 W NJ US,21.6,40.9147,-73.9775,20150601,455,-9999,1774,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0056,HATFIELD 2.0 WSW PA US,85.6,40.2654,-75.3329,20150101,292,102,964,165,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0056,HATFIELD 2.0 WSW PA US,85.6,40.2654,-75.3329,20150201,193,-9999,430,102,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0056,HATFIELD 2.0 WSW PA US,85.6,40.2654,-75.3329,20150301,272,-9999,1526,25,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0056,HATFIELD 2.0 WSW PA US,85.6,40.2654,-75.3329,20150401,198,-9999,557,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0056,HATFIELD 2.0 WSW PA US,85.6,40.2654,-75.3329,20150501,25,-9999,74,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0056,HATFIELD 2.0 WSW PA US,85.6,40.2654,-75.3329,20150601,409,-9999,1644,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0053,COLLEGEVILLE 2.3 N PA US,63.7,40.2199,-75.4655,20150401,226,-9999,427,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0053,COLLEGEVILLE 2.3 N PA US,63.7,40.2199,-75.4655,20150501,28,-9999,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0053,COLLEGEVILLE 2.3 N PA US,63.7,40.2199,-75.4655,20150601,414,-9999,1160,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0051,HARLEYSVILLE 2.9 S PA US,71.6,40.2363,-75.3825,20150101,297,-9999,988,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0051,HARLEYSVILLE 2.9 S PA US,71.6,40.2363,-75.3825,20150201,160,-9999,471,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0051,HARLEYSVILLE 2.9 S PA US,71.6,40.2363,-75.3825,20150301,267,-9999,1474,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0051,HARLEYSVILLE 2.9 S PA US,71.6,40.2363,-75.3825,20150401,259,-9999,540,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0051,HARLEYSVILLE 2.9 S PA US,71.6,40.2363,-75.3825,20150501,28,-9999,58,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0051,HARLEYSVILLE 2.9 S PA US,71.6,40.2363,-75.3825,20150601,406,-9999,1634,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0006,RAMSEY 0.6 E NJ US,112.2,41.0586,-74.1341,20150101,254,-9999,358,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0006,RAMSEY 0.6 E NJ US,112.2,41.0586,-74.1341,20150601,135,-9999,706,0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014734,NEWARK INTERNATIONAL AIRPORT NJ US,2.1,40.6825,-74.16944,20150101,467,200,1123,379,133,-143,22,-60,-19
GHCND:USW00014734,NEWARK INTERNATIONAL AIRPORT NJ US,2.1,40.6825,-74.16944,20150201,290,200,524,343,56,-171,-3,-101,-52
GHCND:USW00014734,NEWARK INTERNATIONAL AIRPORT NJ US,2.1,40.6825,-74.16944,20150301,221,200,1176,413,178,-116,79,-15,32
GHCND:USW00014734,NEWARK INTERNATIONAL AIRPORT NJ US,2.1,40.6825,-74.16944,20150401,239,0,424,0,278,6,175,70,123
GHCND:USW00014734,NEWARK INTERNATIONAL AIRPORT NJ US,2.1,40.6825,-74.16944,20150501,947,0,1226,0,328,78,262,140,201
GHCND:USW00014734,NEWARK INTERNATIONAL AIRPORT NJ US,2.1,40.6825,-74.16944,20150601,422,0,1498,0,339,94,266,179,222
GHCND:USC00366370,NORRISTOWN PA US,21.3,40.1197,-75.3583,20150101,394,76,1108,170,122,-144,29,-72,-22
GHCND:USC00366370,NORRISTOWN PA US,21.3,40.1197,-75.3583,20150201,180,178,506,244,83,-189,7,-102,-47
GHCND:USC00366370,NORRISTOWN PA US,21.3,40.1197,-75.3583,20150301,231,152,1311,381,178,-133,80,-35,22
GHCND:USC00366370,NORRISTOWN PA US,21.3,40.1197,-75.3583,20150401,292,0,702,0,278,-22,183,46,114
GHCND:USC00366370,NORRISTOWN PA US,21.3,40.1197,-75.3583,20150501,38,0,94,0,333,22,270,132,201
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,3.4,40.77944,-73.88028,20150101,503,230,1265,500,139,-132,22,-46,-12
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,3.4,40.77944,-73.88028,20150201,274,230,534,383,56,-160,0,-86,-43
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,3.4,40.77944,-73.88028,20150301,259,280,1155,440,156,-93,73,-8,33
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,3.4,40.77944,-73.88028,20150401,241,0,461,0,261,11,164,73,119
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,3.4,40.77944,-73.88028,20150501,325,0,410,0,306,89,247,142,194
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,3.4,40.77944,-73.88028,20150601,269,0,1220,0,333,100,258,179,218
GHCND:US1NJBG0015,NORTH ARLINGTON 0.7 WNW NJ US,17.7,40.7915,-74.1398,20150101,259,-9999,1338,135,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0015,NORTH ARLINGTON 0.7 WNW NJ US,17.7,40.7915,-74.1398,20150201,394,-9999,836,243,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0015,NORTH ARLINGTON 0.7 WNW NJ US,17.7,40.7915,-74.1398,20150301,241,-9999,1457,369,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0015,NORTH ARLINGTON 0.7 WNW NJ US,17.7,40.7915,-74.1398,20150401,381,-9999,542,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0015,NORTH ARLINGTON 0.7 WNW NJ US,17.7,40.7915,-74.1398,20150501,213,-9999,377,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0015,NORTH ARLINGTON 0.7 WNW NJ US,17.7,40.7915,-74.1398,20150601,485,-9999,1293,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0065,COLLEGEVILLE 0.9 NNE PA US,51.5,40.1999,-75.4534,20150101,282,51,922,198,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0065,COLLEGEVILLE 0.9 NNE PA US,51.5,40.1999,-75.4534,20150201,183,-9999,183,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0065,COLLEGEVILLE 0.9 NNE PA US,51.5,40.1999,-75.4534,20150301,277,-9999,443,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0065,COLLEGEVILLE 0.9 NNE PA US,51.5,40.1999,-75.4534,20150401,183,-9999,532,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0065,COLLEGEVILLE 0.9 NNE PA US,51.5,40.1999,-75.4534,20150501,33,-9999,61,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0065,COLLEGEVILLE 0.9 NNE PA US,51.5,40.1999,-75.4534,20150601,411,-9999,1955,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0010,RIVER VALE TWP 1.5 S NJ US,9.4,40.9915,-74.0123,20150401,541,-9999,541,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0010,RIVER VALE TWP 1.5 S NJ US,9.4,40.9915,-74.0123,20150501,135,-9999,135,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0010,RIVER VALE TWP 1.5 S NJ US,9.4,40.9915,-74.0123,20150601,1600,-9999,2576,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0068,LIMERICK 1.1 W PA US,97.8,40.2329,-75.5423,20150101,392,76,976,241,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0068,LIMERICK 1.1 W PA US,97.8,40.2329,-75.5423,20150201,340,89,795,158,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0068,LIMERICK 1.1 W PA US,97.8,40.2329,-75.5423,20150301,348,165,1827,340,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0068,LIMERICK 1.1 W PA US,97.8,40.2329,-75.5423,20150401,267,-9999,566,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0068,LIMERICK 1.1 W PA US,97.8,40.2329,-75.5423,20150501,53,-9999,86,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0068,LIMERICK 1.1 W PA US,97.8,40.2329,-75.5423,20150601,419,-9999,1897,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0067,FORT WASHINGTON 0.8 NW PA US,88.4,40.146,-75.2025,20150101,325,64,1322,171,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0067,FORT WASHINGTON 0.8 NW PA US,88.4,40.146,-75.2025,20150201,191,-9999,439,190,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0067,FORT WASHINGTON 0.8 NW PA US,88.4,40.146,-75.2025,20150301,378,191,1187,211,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0067,FORT WASHINGTON 0.8 NW PA US,88.4,40.146,-75.2025,20150401,401,-9999,657,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0067,FORT WASHINGTON 0.8 NW PA US,88.4,40.146,-75.2025,20150501,25,-9999,60,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0067,FORT WASHINGTON 0.8 NW PA US,88.4,40.146,-75.2025,20150601,457,-9999,1671,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0064,WEST NORRITON 0.3 WNW PA US,58.2,40.1305,-75.3839,20150101,312,13,942,97,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0064,WEST NORRITON 0.3 WNW PA US,58.2,40.1305,-75.3839,20150201,163,-9999,455,51,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0064,WEST NORRITON 0.3 WNW PA US,58.2,40.1305,-75.3839,20150301,152,-9999,152,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0064,WEST NORRITON 0.3 WNW PA US,58.2,40.1305,-75.3839,20150401,211,-9999,245,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0064,WEST NORRITON 0.3 WNW PA US,58.2,40.1305,-75.3839,20150501,30,-9999,36,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0064,WEST NORRITON 0.3 WNW PA US,58.2,40.1305,-75.3839,20150601,572,-9999,2013,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20150101,282,584,1035,859,94,-206,0,-100,-50
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20150201,323,864,1020,1415,39,-217,-35,-151,-93
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20150301,175,660,595,184,144,-167,46,-61,-8
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20150401,145,25,494,0,228,-50,137,25,81
GHCND:USC00196783,READING MA US,25.3,42.5242,-71.1265,20150501,300,0,387,0,317,22,238,96,167
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,28,40.9511,-74.1183,20150101,483,147,1472,297,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,28,40.9511,-74.1183,20150201,528,318,1052,385,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,28,40.9511,-74.1183,20150301,360,356,1422,286,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,28,40.9511,-74.1183,20150401,607,0,795,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,28,40.9511,-74.1183,20150501,76,-9999,171,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0017,GLEN ROCK 0.7 SSE NJ US,28,40.9511,-74.1183,20150601,721,-9999,1901,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,21.3,40.8481,-74.0002,20150101,498,142,1536,198,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,21.3,40.8481,-74.0002,20150201,661,203,818,264,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,21.3,40.8481,-74.0002,20150301,304,284,1403,445,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,21.3,40.8481,-74.0002,20150401,696,0,941,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,21.3,40.8481,-74.0002,20150501,124,-9999,210,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBG0018,PALISADES PARK 0.2 WNW NJ US,21.3,40.8481,-74.0002,20150601,424,-9999,1622,0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20150101,241,-9999,906,871,111,-182,7,-71,-32
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20150201,224,0,858,1645,39,-193,-23,-120,-71
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20150301,203,0,775,219,139,-127,50,-35,7
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20150401,155,0,580,0,206,-10,132,46,89
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20150501,231,0,310,0,317,39,229,108,168
GHCND:USW00014739,BOSTON LOGAN INTERNATIONAL AIRPORT MA US,3.7,42.3606,-71.0106,20150601,437,0,1274,0,311,78,222,140,181
GHCND:US1NJGL0001,PITMAN 0.1 W NJ US,36,39.7332,-75.1331,20150101,559,58,1493,144,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0001,PITMAN 0.1 W NJ US,36,39.7332,-75.1331,20150201,264,140,730,361,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0001,PITMAN 0.1 W NJ US,36,39.7332,-75.1331,20150301,188,191,1423,301,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0001,PITMAN 0.1 W NJ US,36,39.7332,-75.1331,20150401,358,-9999,933,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0001,PITMAN 0.1 W NJ US,36,39.7332,-75.1331,20150501,124,-9999,264,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0001,PITMAN 0.1 W NJ US,36,39.7332,-75.1331,20150601,434,-9999,1281,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0006,FRANKLIN TWP 2.7 W NJ US,27.7,39.5936,-75.0692,20150101,498,51,1538,114,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0006,FRANKLIN TWP 2.7 W NJ US,27.7,39.5936,-75.0692,20150201,447,178,1042,369,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0006,FRANKLIN TWP 2.7 W NJ US,27.7,39.5936,-75.0692,20150301,370,203,1841,306,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0006,FRANKLIN TWP 2.7 W NJ US,27.7,39.5936,-75.0692,20150401,234,0,797,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0006,FRANKLIN TWP 2.7 W NJ US,27.7,39.5936,-75.0692,20150501,79,-9999,163,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJGL0006,FRANKLIN TWP 2.7 W NJ US,27.7,39.5936,-75.0692,20150601,701,-9999,2754,0,-9999,-9999,-9999,-9999,-9999
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20150101,257,559,682,750,111,-206,6,-96,-43
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20150201,264,940,1076,1634,56,-189,-17,-123,-71
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20150301,170,838,750,165,161,-128,57,-36,11
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20150401,168,279,637,0,217,-39,142,30,86
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20150501,99,0,117,0,317,39,222,96,159
GHCND:USC00190593,BEVERLY MA US,19.8,42.588,-70.8371,20150601,297,0,1392,0,300,67,211,122,167
GHCND:US1PAMT0037,SOUDERTON 0.6 NNW PA US,150,40.3184,-75.3243,20150101,360,30,1172,256,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0037,SOUDERTON 0.6 NNW PA US,150,40.3184,-75.3243,20150201,314,-9999,674,229,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0037,SOUDERTON 0.6 NNW PA US,150,40.3184,-75.3243,20150301,264,-9999,1774,355,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0037,SOUDERTON 0.6 NNW PA US,150,40.3184,-75.3243,20150401,234,-9999,509,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0037,SOUDERTON 0.6 NNW PA US,150,40.3184,-75.3243,20150501,48,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0037,SOUDERTON 0.6 NNW PA US,150,40.3184,-75.3243,20150601,409,-9999,1863,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0018,NORTHBOROUGH 0.6 SSE MA US,91.4,42.3037,-71.6462,20150101,0,0,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0018,NORTHBOROUGH 0.6 SSE MA US,91.4,42.3037,-71.6462,20150301,0,406,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0018,NORTHBOROUGH 0.6 SSE MA US,91.4,42.3037,-71.6462,20150501,46,-9999,82,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0018,NORTHBOROUGH 0.6 SSE MA US,91.4,42.3037,-71.6462,20150601,455,-9999,1081,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,121,42.179,-71.5339,20150101,666,559,1940,1059,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,121,42.179,-71.5339,20150201,488,686,1221,726,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,121,42.179,-71.5339,20150301,221,292,1112,234,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,121,42.179,-71.5339,20150401,437,-9999,821,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,121,42.179,-71.5339,20150501,56,-9999,141,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0001,MILFORD 2.3 NNW MA US,121,42.179,-71.5339,20150601,284,-9999,1465,0,-9999,-9999,-9999,-9999,-9999
GHCND:USC00366927,PHOENIXVILLE 1 E PA US,32,40.12,-75.5011,20150101,292,0,1016,0,128,-144,29,-69,-20
GHCND:USC00366927,PHOENIXVILLE 1 E PA US,32,40.12,-75.5011,20150201,165,0,374,0,72,-178,2,-103,-51
GHCND:USC00366927,PHOENIXVILLE 1 E PA US,32,40.12,-75.5011,20150301,239,0,1319,0,206,-167,87,-32,27
GHCND:USC00366927,PHOENIXVILLE 1 E PA US,32,40.12,-75.5011,20150401,236,0,449,0,283,-22,197,45,121
GHCND:USC00366927,PHOENIXVILLE 1 E PA US,32,40.12,-75.5011,20150501,71,0,168,0,339,61,284,128,207
GHCND:USC00366927,PHOENIXVILLE 1 E PA US,32,40.12,-75.5011,20150601,508,-9999,2356,-9999,356,106,292,172,232
GHCND:US1NJUN0007,WESTFIELD 1.0 NE NJ US,29,40.6606,-74.3287,20150101,269,-9999,294,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJUN0007,WESTFIELD 1.0 NE NJ US,29,40.6606,-74.3287,20150201,279,-9999,279,97,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0016,NORTH WALES 1.3 WSW PA US,100.9,40.2061,-75.2991,20150101,338,109,997,200,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0016,NORTH WALES 1.3 WSW PA US,100.9,40.2061,-75.2991,20150201,170,-9999,442,186,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0016,NORTH WALES 1.3 WSW PA US,100.9,40.2061,-75.2991,20150301,244,-9999,1426,348,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0016,NORTH WALES 1.3 WSW PA US,100.9,40.2061,-75.2991,20150401,318,-9999,621,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0016,NORTH WALES 1.3 WSW PA US,100.9,40.2061,-75.2991,20150501,36,-9999,52,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0016,NORTH WALES 1.3 WSW PA US,100.9,40.2061,-75.2991,20150601,442,-9999,1555,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0012,COLLEGEVILLE 3.0 NE PA US,84.1,40.2185,-75.4185,20150101,94,76,161,74,-9999,-9999,-9999,-9999,-9999
