latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
38.50388,-120.77463,340.7,0.48,0.48,2020-02-21,2024,1,VIIRS,n,2.0NRT,294.9,6,D
41.68617,-121.13223,346.4,0.43,0.46,2020-02-21,2024,1,VIIRS,n,2.0NRT,287.5,9.4,D
41.68101,-121.13562,341.2,0.43,0.46,2020-02-21,2024,1,VIIRS,n,2.0NRT,289.3,9.2,D
41.67697,-121.13402,338,0.43,0.46,2020-02-21,2024,1,VIIRS,n,2.0NRT,287.7,7.9,D
38.87049,-122.85966,340.3,0.61,0.53,2020-02-21,2024,1,VIIRS,n,2.0NRT,284.3,19.8,D
38.92246,-122.7107,339.6,0.59,0.53,2020-02-21,2024,1,VIIRS,n,2.0NRT,297.9,14.1,D
38.92149,-122.71117,339.1,0.59,0.53,2020-02-21,2024,1,VIIRS,n,2.0NRT,298.4,9.7,D
39.24165,-121.61892,328.9,0.51,0.5,2020-02-21,2024,1,VIIRS,n,2.0NRT,295.5,2.7,D
38.94896,-119.79365,341,0.42,0.45,2020-02-21,2024,1,VIIRS,n,2.0NRT,295.6,3.5,D
38.50459,-120.77258,331.8,0.48,0.48,2020-02-21,2024,1,VIIRS,n,2.0NRT,293.1,3.1,D
38.11587,-120.58482,338.5,0.48,0.48,2020-02-21,2024,1,VIIRS,n,2.0NRT,294.5,8.5,D
39.09144,-121.66426,333.2,0.67,0.73,2020-02-21,2206,1,VIIRS,n,2.0NRT,298.3,10.7,D
38.91151,-122.05818,351.5,0.63,0.72,2020-02-21,2206,1,VIIRS,n,2.0NRT,293.8,9.6,D
38.87871,-120.50318,325.5,0.77,0.77,2020-02-21,2206,1,VIIRS,n,2.0NRT,282.8,3.8,D
39.08451,-121.67204,367,0.67,0.73,2020-02-21,2206,1,VIIRS,h,2.0NRT,299.1,11.2,D
41.67231,-121.13718,356.5,0.73,0.76,2020-02-21,2206,1,VIIRS,n,2.0NRT,293.5,11.6,D
41.66949,-121.13297,354,0.73,0.76,2020-02-21,2206,1,VIIRS,n,2.0NRT,291.7,12.4,D
41.67234,-121.12872,335,0.73,0.76,2020-02-21,2206,1,VIIRS,n,2.0NRT,290.8,17,D
39.01201,-121.3976,342.9,0.69,0.74,2020-02-21,2206,1,VIIRS,n,2.0NRT,296.9,12.2,D
39.09133,-121.67213,330.4,0.67,0.73,2020-02-21,2206,1,VIIRS,n,2.0NRT,296.7,11.2,D
41.66949,-121.14143,334.9,0.73,0.76,2020-02-21,2206,1,VIIRS,n,2.0NRT,291.9,12.4,D
41.67654,-121.13315,350,0.73,0.76,2020-02-21,2206,1,VIIRS,n,2.0NRT,291.5,12.4,D
41.6836,-121.1332,325.6,0.73,0.76,2020-02-21,2206,1,VIIRS,n,2.0NRT,290.5,5.4,D
39.09155,-121.65639,329,0.67,0.73,2020-02-21,2206,1,VIIRS,n,2.0NRT,295.7,10.7,D
39.08322,-121.66938,367,0.66,0.73,2020-02-21,2206,1,VIIRS,h,2.0NRT,297,8.7,D
38.75321,-121.95702,336.5,0.64,0.72,2020-02-21,2206,1,VIIRS,n,2.0NRT,295.1,6.6,D
38.74918,-121.9581,337.7,0.64,0.72,2020-02-21,2206,1,VIIRS,n,2.0NRT,294,4.7,D
39.68929,-122.33452,330.8,0.62,0.71,2020-02-21,2206,1,VIIRS,n,2.0NRT,288.3,3.9,D
39.69151,-122.33546,336.9,0.62,0.71,2020-02-21,2206,1,VIIRS,n,2.0NRT,289.5,6.2,D
41.66526,-121.13711,328.5,0.73,0.76,2020-02-21,2206,1,VIIRS,n,2.0NRT,291.3,11.6,D
39.6175,-123.45914,333.9,0.54,0.68,2020-02-21,2206,1,VIIRS,n,2.0NRT,292,4.5,D
38.79493,-122.0269,330.6,0.63,0.72,2020-02-21,2206,1,VIIRS,n,2.0NRT,296.1,4.1,D
38.87515,-122.21356,325.5,0.62,0.71,2020-02-21,2206,1,VIIRS,n,2.0NRT,293.8,3.4,D
38.33031,-122.49936,326.3,0.59,0.7,2020-02-21,2206,1,VIIRS,n,2.0NRT,294.6,3,D
38.86603,-120.51018,296.8,0.76,0.77,2020-02-22,0842,1,VIIRS,n,2.0NRT,276.6,1.6,N
36.35701,-114.9112,317.2,0.36,0.57,2020-02-22,0842,1,VIIRS,n,2.0NRT,280.9,2.2,N
38.86212,-120.51246,297.1,0.76,0.77,2020-02-22,0842,1,VIIRS,n,2.0NRT,277.5,2,N
37.94424,-122.39671,295.9,0.39,0.44,2020-02-22,1024,1,VIIRS,n,2.0NRT,278.2,0.5,N
39.01728,-121.39874,304.2,0.42,0.45,2020-02-22,1024,1,VIIRS,n,2.0NRT,276.5,0.9,N
39.09703,-121.66328,297.2,0.4,0.45,2020-02-22,1024,1,VIIRS,n,2.0NRT,277.9,0.8,N
39.09801,-121.66782,305.8,0.4,0.45,2020-02-22,1024,1,VIIRS,n,2.0NRT,276.8,0.7,N
37.94328,-122.3922,296.7,0.39,0.44,2020-02-22,1024,1,VIIRS,n,2.0NRT,284.2,0.5,N
40.89127,-122.41785,312.6,0.52,0.41,2020-02-22,1024,1,VIIRS,n,2.0NRT,284.1,2.1,N
40.88357,-122.39998,297.7,0.52,0.41,2020-02-22,1024,1,VIIRS,n,2.0NRT,279,1.2,N
34.62143,-117.102,300.9,0.45,0.63,2020-02-22,1024,1,VIIRS,n,2.0NRT,279.9,1.3,N
38.01596,-122.11465,297.9,0.4,0.45,2020-02-22,1024,1,VIIRS,n,2.0NRT,281,1.2,N
40.88763,-122.41946,303.2,0.52,0.41,2020-02-22,1024,1,VIIRS,n,2.0NRT,283.2,2.1,N
39.63442,-122.11458,306.5,0.56,0.43,2020-02-22,1024,1,VIIRS,n,2.0NRT,278,1.5,N
39.63578,-122.12097,304.2,0.56,0.43,2020-02-22,1024,1,VIIRS,n,2.0NRT,277.8,1.5,N
39.23841,-122.29057,328.5,0.49,0.65,2020-02-22,2006,1,VIIRS,n,2.0NRT,296.3,3.2,D
37.43327,-120.56124,338.3,0.44,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,289.5,3.2,D
39.24496,-122.99644,356.2,0.53,0.67,2020-02-22,2006,1,VIIRS,l,2.0NRT,289.9,8.2,D
40.17324,-122.21436,325.1,0.45,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,294.1,2,D
38.24999,-122.09865,367,0.51,0.66,2020-02-22,2006,1,VIIRS,h,2.0NRT,292.3,9.9,D
39.19036,-123.06774,336.3,0.53,0.67,2020-02-22,2006,1,VIIRS,n,2.0NRT,288.1,4.1,D
38.75418,-121.4325,367,0.45,0.63,2020-02-22,2006,1,VIIRS,h,2.0NRT,294,11.5,D
39.54261,-122.21711,330.7,0.47,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,298.4,4.5,D
39.54411,-122.21196,340.1,0.47,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,297.2,4.5,D
39.19014,-123.06889,326.3,0.54,0.67,2020-02-22,2006,1,VIIRS,n,2.0NRT,288.2,3.6,D
39.23279,-122.28787,334.8,0.49,0.65,2020-02-22,2006,1,VIIRS,n,2.0NRT,295.5,3.2,D
38.24424,-122.09604,348.2,0.51,0.66,2020-02-22,2006,1,VIIRS,n,2.0NRT,290.6,9.9,D
39.20836,-122.11313,330.2,0.48,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,293.2,4.3,D
39.09108,-121.66383,327.8,0.46,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,295.7,2.3,D
39.54338,-122.21635,339.7,0.47,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,299.1,6.3,D
39.08826,-121.67381,367,0.46,0.63,2020-02-22,2006,1,VIIRS,h,2.0NRT,294.1,20.3,D
38.75441,-121.43534,345.8,0.45,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,293.3,11.7,D
38.7487,-121.42993,327.5,0.45,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,292.6,11.5,D
39.8893,-122.17356,325.9,0.46,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,291.3,1.6,D
39.54486,-122.21115,330.5,0.47,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,297.1,5.2,D
38.753,-121.44028,327.9,0.45,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,292.5,11.7,D
39.51517,-122.22644,338.8,0.47,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,293.8,2.8,D
37.97846,-121.13988,326.2,0.46,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,293.5,3.9,D
39.51427,-122.22722,334.3,0.47,0.64,2020-02-22,2006,1,VIIRS,n,2.0NRT,293.7,4.3,D
38.41777,-120.9408,326.9,0.44,0.62,2020-02-22,2006,1,VIIRS,n,2.0NRT,291.8,4.3,D
38.50579,-120.77786,333.2,0.43,0.62,2020-02-22,2006,1,VIIRS,n,2.0NRT,291,4.6,D
38.09512,-121.10426,347.7,0.46,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,294.5,4.6,D
41.05797,-121.35969,325.9,0.39,0.59,2020-02-22,2006,1,VIIRS,n,2.0NRT,292.2,0.8,D
38.74891,-121.4328,367,0.45,0.63,2020-02-22,2006,1,VIIRS,h,2.0NRT,299.3,11.7,D
40.89419,-122.40685,339.9,0.44,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,290.5,14.3,D
40.89306,-122.4108,367,0.44,0.63,2020-02-22,2006,1,VIIRS,h,2.0NRT,291.9,14.3,D
39.09658,-121.66638,338.9,0.46,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,295,6.1,D
39.08685,-121.67881,349.9,0.46,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,297.6,20.4,D
38.75281,-121.43745,350.7,0.45,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,300.2,24.9,D
40.88884,-122.404,350,0.44,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,291.5,14.3,D
40.87917,-122.39465,329.8,0.44,0.62,2020-02-22,2006,1,VIIRS,n,2.0NRT,293.5,6.3,D
39.23727,-122.99998,337.9,0.53,0.67,2020-02-22,2006,1,VIIRS,n,2.0NRT,290,8.2,D
39.23945,-122.99265,326.9,0.53,0.67,2020-02-22,2006,1,VIIRS,n,2.0NRT,288.9,8.2,D
38.42017,-120.94425,348.2,0.44,0.62,2020-02-22,2006,1,VIIRS,n,2.0NRT,295.8,4.9,D
40.88658,-122.41185,353.6,0.44,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,297.6,34.5,D
40.88771,-122.40791,356,0.44,0.63,2020-02-22,2006,1,VIIRS,n,2.0NRT,301.3,14.3,D
39.09603,-121.66172,349.8,0.37,0.58,2020-02-22,2148,1,VIIRS,n,2.0NRT,298.1,9.1,D
38.44733,-121.57699,339,0.37,0.58,2020-02-22,2148,1,VIIRS,n,2.0NRT,295.5,4.4,D
38.46351,-122.44138,330.8,0.33,0.55,2020-02-22,2148,1,VIIRS,n,2.0NRT,294.4,2.1,D
39.62696,-122.06601,367,0.35,0.57,2020-02-22,2148,1,VIIRS,h,2.0NRT,302.1,5,D
39.5878,-122.00793,352.9,0.36,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,311.4,29.5,D
39.56673,-122.10242,347.8,0.35,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,301.5,5.5,D
39.09579,-121.66602,353,0.37,0.58,2020-02-22,2148,1,VIIRS,n,2.0NRT,300.1,9.1,D
39.18703,-123.06448,330.1,0.62,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.4,5.6,D
39.18765,-123.06539,332.1,0.62,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.5,6.6,D
39.2379,-122.98611,335.3,0.63,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,291.8,5.5,D
39.23702,-122.99947,327.1,0.63,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,293.3,6.5,D
39.23664,-123.00517,338.3,0.62,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,294.3,6.5,D
39.24244,-122.99338,339.4,0.63,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,296,26,D
39.24202,-122.99986,354.9,0.63,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,296.9,17.4,D
39.24164,-123.00556,338,0.62,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.6,17.4,D
39.24703,-123.00002,333.6,0.63,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.9,17.4,D
37.4319,-120.56128,328,0.41,0.61,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.9,1.6,D
37.40853,-120.69451,328.5,0.4,0.6,2020-02-22,2148,1,VIIRS,n,2.0NRT,295.7,2.8,D
41.42997,-120.62898,325.7,0.44,0.62,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.7,1.8,D
40.17185,-122.21364,334.2,0.35,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,298.1,2,D
39.18754,-121.91322,326.5,0.36,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,294.8,2.5,D
41.72047,-122.5043,367,0.35,0.57,2020-02-22,2148,1,VIIRS,h,2.0NRT,298.8,7,D
38.75786,-122.14005,367,0.34,0.56,2020-02-22,2148,1,VIIRS,h,2.0NRT,302.2,9.8,D
39.08461,-121.67373,328.6,0.37,0.58,2020-02-22,2148,1,VIIRS,n,2.0NRT,296.2,4.9,D
39.08437,-121.67802,354.1,0.37,0.58,2020-02-22,2148,1,VIIRS,n,2.0NRT,298.8,5.7,D
39.08973,-121.67847,367,0.37,0.58,2020-02-22,2148,1,VIIRS,h,2.0NRT,296.7,7.1,D
39.08997,-121.67416,326.1,0.37,0.58,2020-02-22,2148,1,VIIRS,n,2.0NRT,296.6,8.6,D
38.09568,-121.10466,331.1,0.39,0.59,2020-02-22,2148,1,VIIRS,n,2.0NRT,295.2,2.9,D
39.49062,-122.14259,330.6,0.35,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,302.9,1.2,D
38.1991,-120.47978,342.5,0.42,0.61,2020-02-22,2148,1,VIIRS,n,2.0NRT,291.1,4.2,D
40.17165,-122.21446,331.5,0.35,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,298,1.9,D
37.40995,-120.69086,328.2,0.4,0.6,2020-02-22,2148,1,VIIRS,n,2.0NRT,294.8,1.9,D
37.38186,-120.69332,328.5,0.4,0.6,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.5,0.9,D
39.18778,-121.90903,340.2,0.36,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.7,2.5,D
38.58635,-122.62453,325.8,0.32,0.55,2020-02-22,2148,1,VIIRS,n,2.0NRT,293.1,0.9,D
38.85954,-122.99038,343.2,0.62,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,294.2,8.5,D
38.86446,-122.99153,339.2,0.62,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.5,8.5,D
38.8603,-122.99048,340.3,0.62,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,296.1,21,D
38.89889,-122.93603,338.9,0.63,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,301.3,25.3,D
38.90384,-122.93708,343.2,0.63,0.54,2020-02-22,2148,1,VIIRS,n,2.0NRT,298.3,25.3,D
40.88812,-122.40755,332.5,0.35,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,292.1,3.2,D
39.39534,-122.05949,345.5,0.35,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,301.6,2.9,D
38.41994,-120.94232,338.5,0.4,0.6,2020-02-22,2148,1,VIIRS,n,2.0NRT,296,2.9,D
39.77163,-122.2092,336.1,0.35,0.57,2020-02-22,2148,1,VIIRS,n,2.0NRT,297.1,3.3,D
38.24822,-122.10059,346.2,0.34,0.56,2020-02-22,2148,1,VIIRS,n,2.0NRT,293.2,4.8,D
38.24847,-122.09663,346.1,0.34,0.56,2020-02-22,2148,1,VIIRS,n,2.0NRT,292,4.8,D
40.32784,-122.86673,340.3,0.33,0.55,2020-02-22,2148,1,VIIRS,n,2.0NRT,295,2.8,D
38.50534,-120.77589,326.5,0.41,0.6,2020-02-22,2148,1,VIIRS,n,2.0NRT,291.4,2.3,D
39.54469,-122.21622,331.4,0.35,0.56,2020-02-22,2148,1,VIIRS,l,2.0NRT,301.6,3.1,D
38.84885,-123.14265,342.3,0.61,0.53,2020-02-22,2148,1,VIIRS,n,2.0NRT,300.7,20.2,D
38.8505,-123.1431,341.8,0.61,0.53,2020-02-22,2148,1,VIIRS,n,2.0NRT,296.3,17.2,D
39.54431,-122.21331,346.8,0.35,0.56,2020-02-22,2148,1,VIIRS,n,2.0NRT,301.5,4.4,D
39.38977,-120.87453,295,0.42,0.38,2020-02-23,1006,1,VIIRS,n,2.0NRT,275.4,0.6,N
38.01594,-122.11172,306.1,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,288.1,1.6,N
36.69499,-119.02102,296.1,0.54,0.42,2020-02-23,1006,1,VIIRS,n,2.0NRT,274.1,0.8,N
33.81831,-118.24364,297.8,0.45,0.47,2020-02-23,1006,1,VIIRS,n,2.0NRT,284.1,1.2,N
36.27654,-119.27327,329.3,0.53,0.42,2020-02-23,1006,1,VIIRS,n,2.0NRT,279.6,6.3,N
33.79446,-118.23611,295.1,0.45,0.47,2020-02-23,1006,1,VIIRS,n,2.0NRT,284.2,0.9,N
39.24513,-122.99665,322.8,0.39,0.36,2020-02-23,1006,1,VIIRS,n,2.0NRT,275.8,1.6,N
36.55681,-119.56331,336.5,0.51,0.41,2020-02-23,1006,1,VIIRS,n,2.0NRT,278.4,4.8,N
37.31754,-122.0907,309.5,0.41,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,281.2,1.2,N
37.88489,-121.18584,301,0.43,0.38,2020-02-23,1006,1,VIIRS,n,2.0NRT,278.3,0.7,N
37.9426,-122.39061,295.6,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,284.6,0.6,N
37.94336,-122.3951,298.1,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,280.3,0.6,N
39.09002,-121.67743,305.4,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,281,0.9,N
37.94482,-122.39307,299.7,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,282.2,1,N
39.09508,-121.66631,300.6,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,280.5,0.7,N
38.16024,-122.56416,295.2,0.39,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,279.3,0.4,N
38.02466,-122.06182,297.1,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,285.2,1.4,N
38.07304,-122.13844,299.4,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,286.8,1,N
40.33304,-122.85235,312.3,0.39,0.36,2020-02-23,1006,1,VIIRS,n,2.0NRT,282.3,1.6,N
37.9497,-122.40115,295.9,0.4,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,284.6,0.6,N
38.00562,-121.934,306.7,0.41,0.37,2020-02-23,1006,1,VIIRS,n,2.0NRT,281,0.9,N
32.91692,-114.48758,367,0.5,0.65,2020-02-23,1948,1,VIIRS,h,2.0NRT,301.3,21,D
39.53632,-121.89822,354.7,0.78,0.78,2020-02-23,1948,1,VIIRS,n,2.0NRT,285.4,32.4,D
39.54292,-121.90192,355.9,0.78,0.78,2020-02-23,1948,1,VIIRS,l,2.0NRT,269.6,32.4,D
40.55208,-121.93047,338.9,0.73,0.76,2020-02-23,1948,1,VIIRS,n,2.0NRT,278.3,13.7,D
39.21324,-121.70449,367,0.78,0.78,2020-02-23,1948,1,VIIRS,h,2.0NRT,292.6,38,D
39.21196,-121.69981,335.5,0.78,0.78,2020-02-23,1948,1,VIIRS,n,2.0NRT,288.1,11.7,D
39.20914,-121.70819,339.8,0.78,0.78,2020-02-23,1948,1,VIIRS,n,2.0NRT,289.9,11.7,D
39.21859,-121.70344,343,0.78,0.78,2020-02-23,1948,1,VIIRS,n,2.0NRT,286.8,11.7,D
39.21577,-121.71181,352.6,0.78,0.78,2020-02-23,1948,1,VIIRS,n,2.0NRT,288.3,11.7,D
37.42844,-119.80094,329.4,0.72,0.75,2020-02-23,1948,1,VIIRS,n,2.0NRT,281.8,4.7,D
35.53445,-115.44997,330.7,0.48,0.65,2020-02-23,1948,1,VIIRS,n,2.0NRT,290.6,4.7,D
39.04261,-121.66177,332.2,0.79,0.78,2020-02-23,1948,1,VIIRS,n,2.0NRT,286.7,5.1,D
35.53505,-115.45291,346.5,0.48,0.65,2020-02-23,1948,1,VIIRS,n,2.0NRT,292.4,4.1,D
36.35864,-114.90977,326.5,0.43,0.62,2020-02-23,1948,1,VIIRS,n,2.0NRT,291.8,2.3,D
32.91456,-114.48428,367,0.5,0.65,2020-02-23,1948,1,VIIRS,h,2.0NRT,293.6,9.7,D
32.91321,-114.48938,346.6,0.5,0.66,2020-02-23,1948,1,VIIRS,n,2.0NRT,296.2,9.7,D
32.91477,-114.48776,337.6,0.45,0.63,2020-02-23,2124,1,VIIRS,n,2.0NRT,298.3,1.9,D
36.94866,-120.13535,329.4,0.47,0.47,2020-02-23,2124,1,VIIRS,n,2.0NRT,293.7,1.8,D
39.06174,-121.6612,336.8,0.41,0.45,2020-02-23,2130,1,VIIRS,n,2.0NRT,290.3,3.8,D
39.32206,-123.18226,329.7,0.53,0.42,2020-02-23,2130,1,VIIRS,n,2.0NRT,290.3,3.4,D
40.55185,-121.93621,367,0.41,0.45,2020-02-23,2130,1,VIIRS,h,2.0NRT,290.1,11,D
39.2893,-122.23612,340.4,0.39,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,294.4,5,D
39.06436,-121.65923,328.2,0.41,0.45,2020-02-23,2130,1,VIIRS,n,2.0NRT,292.3,2.2,D
39.78023,-122.27231,339.9,0.39,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,292.3,3,D
39.5388,-122.25939,327.1,0.39,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,291.8,1.1,D
39.33455,-122.15132,327.5,0.39,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,294.1,2.9,D
38.72397,-121.74714,352.1,0.4,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,295,5.4,D
39.34301,-121.77039,339.9,0.41,0.45,2020-02-23,2130,1,VIIRS,n,2.0NRT,295.5,3.5,D
39.24916,-122.22971,338.3,0.39,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,294,9.5,D
39.24873,-122.2342,341,0.39,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,304.7,21.1,D
38.18894,-121.22389,339.3,0.42,0.45,2020-02-23,2130,1,VIIRS,n,2.0NRT,295.3,4.2,D
38.18849,-121.22871,339.6,0.42,0.45,2020-02-23,2130,1,VIIRS,n,2.0NRT,295.8,5.2,D
39.57354,-122.0219,343.2,0.4,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,295.8,6.4,D
39.04067,-121.66284,340.1,0.41,0.45,2020-02-23,2130,1,VIIRS,n,2.0NRT,295.2,3.5,D
39.90157,-122.03433,332.9,0.4,0.44,2020-02-23,2130,1,VIIRS,n,2.0NRT,294.2,2.1,D
34.32449,-118.52888,306.1,0.4,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,279.8,0.7,N
34.32139,-118.51124,304.1,0.4,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,278.7,0.6,N
33.61195,-117.82294,296.3,0.43,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,280.5,0.6,N
33.61536,-117.82198,304.4,0.43,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,280.6,0.6,N
34.35565,-116.85291,298.9,0.45,0.39,2020-02-24,0948,1,VIIRS,n,2.0NRT,278.8,1.1,N
40.52802,-122.45044,305.8,0.46,0.39,2020-02-24,0948,1,VIIRS,n,2.0NRT,275.4,0.9,N
34.03371,-117.90739,308.2,0.42,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,281.2,0.9,N
34.33707,-118.52102,320,0.4,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,280.1,0.9,N
34.43174,-118.64523,307.9,0.4,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,279.6,1.2,N
34.24541,-118.38263,301,0.41,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,279.2,0.6,N
32.8592,-117.14806,299.2,0.46,0.39,2020-02-24,0948,1,VIIRS,n,2.0NRT,279.8,0.6,N
34.62223,-117.10098,309.8,0.44,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,282,1.6,N
34.29387,-118.80292,300.2,0.4,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,278.4,0.8,N
33.7161,-117.71201,298.7,0.43,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,281.2,0.5,N
37.31833,-122.08859,295.9,0.42,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,273,0.6,N
32.85712,-117.14691,299.2,0.46,0.39,2020-02-24,0948,1,VIIRS,n,2.0NRT,279.9,0.5,N
33.85166,-118.33402,297.1,0.41,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,285.6,1.4,N
34.33373,-118.52186,298.7,0.4,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,278.7,0.4,N
37.45484,-121.93371,307.1,0.41,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,270.5,0.7,N
34.14459,-117.42946,297,0.44,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,278.7,0.5,N
38.07275,-122.13798,295.3,0.42,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,276.3,0.8,N
34.23733,-119.25643,295.6,0.39,0.36,2020-02-24,0948,1,VIIRS,n,2.0NRT,282.9,0.4,N
38.00405,-121.93436,302.9,0.42,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,275.2,0.8,N
38.00368,-121.9368,304.8,0.42,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,275,0.6,N
37.72454,-119.64742,303.4,0.38,0.36,2020-02-24,0948,1,VIIRS,n,2.0NRT,274.5,0.5,N
34.11472,-117.92564,295.2,0.42,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,280.9,0.5,N
36.35638,-114.91329,307.5,0.51,0.41,2020-02-24,0948,1,VIIRS,n,2.0NRT,279.3,1.2,N
40.94083,-117.86253,298.3,0.39,0.36,2020-02-24,0948,1,VIIRS,n,2.0NRT,269.3,0.8,N
33.79401,-117.47727,298.1,0.44,0.38,2020-02-24,0948,1,VIIRS,n,2.0NRT,279.7,0.8,N
34.03755,-118.10702,301.5,0.42,0.37,2020-02-24,0948,1,VIIRS,n,2.0NRT,281.1,0.4,N
38.90497,-120.65639,332.1,0.43,0.38,2020-02-24,2106,1,VIIRS,n,2.0NRT,288.1,2.2,D
38.84706,-119.99632,343.2,0.45,0.39,2020-02-24,2106,1,VIIRS,n,2.0NRT,279.6,5.7,D
38.95184,-122.77175,332.5,0.39,0.36,2020-02-24,2106,1,VIIRS,n,2.0NRT,301.5,3.5,D
38.63241,-122.70014,328.4,0.39,0.36,2020-02-24,2106,1,VIIRS,n,2.0NRT,295.7,1.7,D
38.48705,-122.90366,331.4,0.39,0.36,2020-02-24,2106,1,VIIRS,n,2.0NRT,297.8,2.5,D
39.62796,-123.49537,331,0.38,0.36,2020-02-24,2106,1,VIIRS,n,2.0NRT,295,4.3,D
40.3483,-122.47757,336.2,0.4,0.37,2020-02-24,2106,1,VIIRS,n,2.0NRT,297.1,2.6,D
